# VITESS 3.7  Trajectories module EventsOut 1.15  VITESS-Format
# 2026-04-09 15:06:53  
# VITESS simulation   
#    TOF    lambda   count_rate    pos_x     pos_y    pos_z     dir_x     dir_y     dir_z  
  26.80015  2.65688   5.360e-13     0.4678  -0.1601  -0.0744   0.813507 -0.581087  0.023332
   8.25972  0.81895   1.047e-15     0.2264   0.4452  -0.0243   0.823231 -0.051341 -0.565381
  16.76533  1.66213   3.864e-12    -0.4644   0.0500  -0.1783  -0.999812  0.003973 -0.018993
  25.34523  2.51282   1.161e-12    -0.0740   0.1622  -0.4672   0.806277 -0.056314 -0.588852
  41.17131  4.08141   6.927e-14     0.3445  -0.3225  -0.1652   0.986788 -0.146461 -0.069278
  33.51979  3.32281   2.675e-13     0.1729  -0.4587   0.0986   0.899088 -0.435708  0.042421
  30.74124  3.04797   6.710e-13    -0.3553  -0.3514  -0.0181  -0.972658  0.160617 -0.167746
  42.56895  4.22072   6.738e-14     0.1829  -0.4651  -0.0134   0.826764 -0.388053 -0.407279
  12.77599  1.26667   5.267e-12     0.3993   0.0142  -0.3005   0.633629  0.772279  0.045815
   7.80077  0.77343   9.633e-19     0.3909   0.2986   0.0897   0.980895 -0.040222 -0.190337
  30.61699  3.03576   3.355e-13    -0.0679   0.4954   0.0021  -0.738229  0.499785 -0.453027
  25.76932  2.55474   4.908e-13     0.3712  -0.0954  -0.3210   0.454750  0.029054 -0.890145
  15.47697  1.53430   7.193e-12    -0.1052  -0.4200   0.2501   0.397166 -0.838202  0.373734
  13.11698  1.30048   1.011e-11    -0.4641   0.0220   0.1847  -0.762719  0.392826  0.513759
  29.76045  2.95066   5.843e-13    -0.3429  -0.3010   0.2045  -0.582157 -0.660432 -0.474260
  41.04446  4.06914   9.597e-14     0.0273  -0.2981   0.4005   0.843487  0.030897  0.536261
  18.07234  1.79171   4.221e-12     0.0996   0.2378  -0.4284   0.678249  0.643811 -0.354238
  16.34298  1.62041   1.119e-15    -0.2964   0.1226   0.3836  -0.947603 -0.250928  0.197697
  44.50097  4.41190   3.284e-14    -0.0361  -0.0414   0.4970   0.024975 -0.108233  0.993812
  27.65482  2.74165   4.132e-13    -0.1879  -0.2288   0.4029  -0.494597 -0.527287  0.690899
  27.74485  2.75090   9.390e-13    -0.2925  -0.3992   0.0717  -0.300606 -0.888993  0.345438
  20.84900  2.06708   1.949e-12     0.4110  -0.2748   0.0747   0.731033 -0.095612  0.675610
  39.68730  3.93504   7.890e-14     0.2736  -0.3311  -0.2560   0.056862  0.235461 -0.970219
  20.97669  2.07972   1.999e-12     0.0509   0.3207   0.3802   0.964601  0.018658  0.263054
  12.33305  1.22265   8.743e-12     0.2133  -0.4415   0.0980  -0.355577 -0.934164 -0.030038
  40.51199  4.01661   6.412e-14     0.4556  -0.1952   0.0656   0.761116 -0.276729 -0.586621
  30.55490  3.02939   3.492e-13     0.4253  -0.0755   0.2518   0.710387 -0.654409  0.259034
  32.05258  3.17794   2.877e-13     0.2441  -0.1989   0.3884   0.401580 -0.519799  0.754018
  45.30364  4.49097   1.951e-14     0.3615  -0.3110  -0.1502   0.661295 -0.734102  0.154217
  24.94075  2.47298   9.225e-13    -0.1586  -0.1399  -0.4531  -0.719805 -0.299406 -0.626289
  26.15888  2.59379   6.757e-13    -0.1150  -0.4716   0.1197  -0.868417 -0.451399 -0.205160
  33.41150  3.31275   2.883e-13    -0.1212   0.2507  -0.4153  -0.059487  0.876651 -0.477436
  26.91853  2.66900   5.605e-13     0.1774  -0.3625  -0.2951  -0.110255  0.212640 -0.970890
  41.79917  4.14417   4.790e-14     0.4181  -0.2384  -0.1356   0.626448  0.137451 -0.767248
  31.33395  3.10685   3.846e-13    -0.0828  -0.1510  -0.4694  -0.253365  0.400940 -0.880371
  38.58404  3.82531   6.476e-14    -0.4255  -0.0908  -0.2464  -0.999259  0.022020  0.031580
  23.16897  2.29710   8.928e-13     0.4407   0.2019   0.1226   0.784873 -0.531268 -0.318948
  33.52192  3.32377   1.582e-13    -0.1228  -0.3613   0.3230  -0.427143  0.425512  0.797802
  36.59027  3.62746   1.113e-13    -0.1271   0.3785  -0.3010   0.081205  0.744107 -0.663107
  10.17315  1.00865   6.292e-12    -0.3972   0.0615  -0.2974  -0.991586  0.115777 -0.057907
  25.89575  2.56727   5.693e-13     0.0663  -0.3278  -0.3716   0.227512 -0.153698 -0.961569
  14.67043  1.45457   4.649e-12     0.2877   0.3700  -0.1741   0.756800 -0.154884 -0.635032
  15.40621  1.52748   4.403e-12    -0.1043   0.4558  -0.1771  -0.490941  0.161763 -0.856043
  22.75496  2.25608   1.398e-12     0.4487  -0.1965   0.1004   0.966673 -0.226155  0.119991
   9.44813  0.93673   4.288e-12     0.3643   0.1843  -0.2886   0.953683  0.143803  0.264216
  17.53701  1.73853   2.653e-12    -0.2388  -0.4007  -0.1802  -0.736368 -0.227689 -0.637118
  21.30098  2.11201   2.587e-12    -0.3023  -0.3952   0.0491  -0.825013 -0.454072 -0.336411
  23.10684  2.29047   1.407e-12     0.3760  -0.3266  -0.0442   0.938413 -0.336048  0.080325
  22.70737  2.25133   1.253e-12    -0.3888   0.0885   0.3017  -0.718488 -0.601789  0.348749
  17.77029  1.76178   4.113e-12    -0.3810  -0.0057   0.3238  -0.316800 -0.852927  0.414913
  32.40254  3.21245   1.709e-13     0.4728   0.1215   0.1079   0.581828  0.463048 -0.668627
  34.49671  3.42033   1.835e-13    -0.2611  -0.1240   0.4080  -0.940216 -0.114139  0.320883
  44.64793  4.42676   2.374e-14    -0.1194   0.3680   0.3168  -0.868205  0.386480 -0.311212
  28.95298  2.87030   2.560e-13    -0.4936  -0.0776   0.0190  -0.866204  0.228263  0.444507
  20.82556  2.06472   9.628e-15     0.4900   0.0672  -0.0731   0.439612  0.893434  0.092286
  15.00621  1.48776   7.796e-12    -0.2390   0.0127  -0.4390   0.107592 -0.551322 -0.827326
  28.91452  2.86672   2.855e-13     0.3534   0.2269   0.2713   0.940151  0.059063 -0.335600
  15.73288  1.55971   5.416e-12     0.4195   0.2354  -0.1363   0.768096  0.325963 -0.551159
   8.58111  0.85077   8.248e-12    -0.4924  -0.0840  -0.0229  -0.644389 -0.182891  0.742505
  38.08007  3.77569   9.937e-14     0.2550  -0.4161   0.1086   0.892857 -0.448831  0.036841
  22.11598  2.19296   4.726e-13    -0.0178   0.3947  -0.3064   0.910692  0.400220 -0.102298
  19.94549  1.97729   1.709e-12     0.3616  -0.2889   0.1892   0.018254 -0.535306  0.844461
  32.88408  3.26028   3.445e-13    -0.0225   0.4653   0.1816   0.762013  0.409306  0.501801
   7.12617  0.70654   8.424e-20     0.3052   0.3844   0.0954  -0.275793  0.950244 -0.144826
  25.25785  2.50434   8.574e-13     0.2900  -0.2723  -0.3029   0.992945 -0.063738 -0.099990
  38.65427  3.83270   5.876e-14     0.1652   0.4420  -0.1653   0.978492 -0.139267 -0.152180
  24.20755  2.40009   1.911e-12    -0.4227   0.2635   0.0432  -0.340817  0.405395 -0.848233
  19.40736  1.92416   2.975e-12     0.4750   0.0773   0.1357   0.855320  0.392518 -0.338168
  35.95761  3.56518   1.609e-13    -0.2920  -0.3845   0.1302  -0.746047 -0.325896 -0.580694
  41.41014  4.10610   4.039e-14    -0.0475  -0.4436  -0.2257  -0.988376 -0.116833 -0.097273
  44.24938  4.38666   1.781e-14    -0.1318  -0.2884   0.3866  -0.407746 -0.791451  0.455356
  24.18396  2.39726   4.819e-13    -0.4863  -0.1163  -0.0002  -0.999109  0.015574 -0.039221
  27.18592  2.69561   7.102e-13    -0.1211   0.2709  -0.4024  -0.577022  0.703444 -0.414985
  31.72727  3.14572   2.934e-13     0.3735   0.1502   0.2966   0.996293 -0.032581 -0.079613
   8.38208  0.83106   1.902e-12     0.1089  -0.4491   0.1909   0.421310 -0.818576  0.390425
  37.46276  3.71426   1.657e-13    -0.4204   0.2359   0.1329  -0.688288 -0.069533  0.722098
  11.29411  1.11957   6.986e-12    -0.1550   0.1214  -0.4596  -0.571175 -0.031256 -0.820233
  45.03066  4.46432   7.381e-15     0.3941   0.1997  -0.2341   0.557881  0.827507  0.063245
  39.35896  3.90250   1.051e-13     0.1482  -0.1220  -0.4617   0.882080  0.140850 -0.449551
  10.32413  1.02352   2.811e-12     0.1101   0.3188  -0.3691   0.237970 -0.058508 -0.969509
  40.46754  4.01223   1.527e-13    -0.4460   0.1671   0.1521  -0.962976 -0.242145  0.118503
  22.67712  2.24833   1.902e-12    -0.4060   0.2126  -0.1998  -0.699640  0.562751 -0.440245
  23.67204  2.34699   1.458e-12    -0.4129  -0.0917   0.2667  -0.658362 -0.704538 -0.264928
   8.64617  0.85720   7.517e-12     0.4302  -0.0143  -0.2544   0.378862  0.137846 -0.915129
  30.45637  3.01916   2.998e-13     0.3101  -0.2261  -0.3206   0.738508 -0.079366 -0.669558
   8.86576  0.87899   6.018e-12    -0.2635  -0.4233   0.0375  -0.161301 -0.760211 -0.629334
   9.99197  0.99062   6.137e-12    -0.4014   0.2711  -0.1242  -0.972554 -0.173406  0.155142
  29.50240  2.92484   1.018e-13    -0.4618  -0.0111   0.1913  -0.627648 -0.648489  0.430720
  11.08250  1.09879   7.398e-12     0.3039  -0.1478   0.3685   0.248748 -0.520627  0.816745
  22.29731  2.21059   1.700e-12     0.2286  -0.3274  -0.3010   0.821415 -0.215234 -0.528159
  13.75450  1.36372   5.585e-12     0.4150  -0.1475   0.2366   0.944984 -0.234344 -0.228228
  12.43643  1.23286   7.007e-12    -0.0171   0.0580  -0.4963  -0.550359  0.411467 -0.726498
  32.28959  3.20141   2.421e-13     0.4592   0.0492  -0.1916   0.964308 -0.124533  0.233669
  27.35971  2.71260   1.264e-12    -0.4933  -0.0489  -0.0653  -0.978029 -0.114925 -0.173927
  12.08558  1.19827   9.408e-12     0.3839  -0.3039   0.1014   0.967947  0.058177  0.244324
  13.80802  1.36878   8.549e-12     0.4759  -0.1284  -0.0837   0.997639 -0.011456 -0.067714
  37.74452  3.74264   8.873e-14     0.0088  -0.2882  -0.4085  -0.099411 -0.043139 -0.994111
  29.77980  2.95233   2.795e-13    -0.1257  -0.4838  -0.0123  -0.838228 -0.454303 -0.301634
  25.28588  2.50692   7.255e-13     0.4898  -0.0534  -0.0848   0.777756 -0.183785 -0.601098
  41.04015  4.06903   1.258e-13    -0.1418  -0.0633   0.4753   0.860506 -0.267440  0.433596
  39.43490  3.90981   7.428e-14     0.4793   0.1159   0.0830   0.943558  0.327457  0.049704
  34.57946  3.42863   1.420e-13     0.2376  -0.2494  -0.3625   0.990867  0.131022  0.031871
   8.26007  0.81898   3.630e-15    -0.3437  -0.2872   0.2222  -0.981071  0.137419  0.136442
  42.31128  4.19440   4.579e-14     0.4234  -0.0887   0.2507   0.931993 -0.353266 -0.081195
  35.60953  3.53079   2.086e-13    -0.1999   0.1640  -0.4280  -0.867799  0.496916  0.000386
  27.91941  2.76824   9.122e-13    -0.2605  -0.3183   0.2843  -0.084415 -0.620420  0.779713
  37.17813  3.68560   1.283e-13     0.1842   0.4113   0.2166   0.821169  0.566125  0.072002
  42.17896  4.18193   7.123e-14    -0.4013  -0.0530  -0.2936  -0.942404  0.210562 -0.259881
  42.29360  4.19287   5.042e-14     0.4876  -0.0699   0.0856   0.998096 -0.040046 -0.046921
  42.81325  4.24479   4.781e-14    -0.4225   0.0639  -0.2597  -0.923796 -0.345212 -0.165618
  44.14483  4.37715   6.201e-14    -0.0820  -0.3402   0.3571   0.049926 -0.996401 -0.068498
  40.88957  4.05332   1.995e-14    -0.4070  -0.2620  -0.1252  -0.996883  0.043598 -0.065746
  42.12073  4.17580   3.162e-14     0.1227  -0.4494   0.1815  -0.594724 -0.800354 -0.075745
  14.47138  1.43473   5.402e-15    -0.4218   0.1164   0.2419   0.000715  0.999989 -0.004629
  33.88958  3.35982   1.294e-13    -0.0478   0.4906   0.0839  -0.833350  0.520471 -0.186115
  22.10839  2.19180   2.168e-12    -0.0396   0.2352  -0.4395   0.672371  0.180227 -0.717938
  23.62507  2.34240   1.100e-12     0.3769   0.0727  -0.3204   0.996250 -0.014820  0.085248
  41.89010  4.15372   2.717e-14     0.0235   0.4807   0.1354  -0.116314  0.826772 -0.550381
  32.68897  3.24094   2.238e-13     0.4888   0.0187   0.1034   0.724818  0.538849  0.429279
  31.41515  3.11481   4.896e-13    -0.2939   0.1763  -0.3640  -0.678017  0.700612  0.222342
  30.35403  3.00961   6.816e-13    -0.3210  -0.3833  -0.0052  -0.970755 -0.199801 -0.133096
  23.25713  2.30544   6.612e-13    -0.1422  -0.4673   0.1068  -0.623456 -0.657425  0.423196
  29.95486  2.96997   6.612e-13    -0.3910  -0.2311  -0.2092  -0.980041 -0.193272 -0.046543
  39.32642  3.89928   7.819e-14     0.2484   0.3246  -0.2879   0.920534 -0.252623 -0.297991
  44.42126  4.40395   3.044e-14    -0.4850   0.0444  -0.1133  -0.593589  0.674924  0.438326
  27.24658  2.70152   6.906e-13     0.1052  -0.0742   0.4831   0.441303  0.299833  0.845785
  38.80133  3.84707   2.719e-13    -0.4141  -0.0281  -0.2787  -0.918402  0.344575  0.194436
  16.67777  1.65341   2.126e-14     0.3661   0.2966   0.1673   0.182300  0.940524 -0.286673
  24.80522  2.45938   9.279e-13     0.3194  -0.3846   0.0095   0.545744 -0.637452 -0.543893
  36.14738  3.58394   1.315e-13     0.3363   0.2211   0.2966   0.822578  0.465258  0.326957
  30.78003  3.05177   3.599e-13     0.3396   0.2978   0.2146   0.591120  0.772719  0.231261
  44.67603  4.42966   1.275e-13    -0.3210   0.3563   0.1416  -0.376821  0.562549 -0.735897
  41.57093  4.12201   6.271e-14     0.0580  -0.4874  -0.0955   0.948732 -0.314198 -0.034459
  38.25391  3.79305   1.282e-13    -0.0946   0.1985   0.4491  -0.327895  0.453959  0.828496
   6.02393  0.59727   5.664e-16    -0.2269   0.4454   0.0107  -0.315238  0.810721 -0.493312
  12.74857  1.26398   6.505e-12    -0.0995  -0.2833  -0.3998   0.303541  0.453280 -0.838093
  40.96380  4.06127   4.960e-14     0.4479   0.2122   0.0661   0.517966  0.853176  0.061666
  43.82552  4.34564   1.943e-14     0.0181   0.0159   0.4994  -0.026877 -0.239991  0.970403
  17.66784  1.75136   2.223e-12    -0.4295   0.1275   0.2221  -0.901847 -0.200423  0.382757
  36.70352  3.63843   4.356e-14    -0.1681   0.1406  -0.4494  -0.632680 -0.163255 -0.757010
  27.60219  2.73634   5.458e-13     0.4474  -0.2075  -0.0821   0.940858  0.011684 -0.338599
  35.63612  3.53326   1.175e-13     0.0454  -0.4896   0.0906  -0.017519 -0.687598 -0.725880
  40.95604  4.06062   5.834e-14     0.4840   0.1249   0.0139   0.984429 -0.161177 -0.070148
  30.59877  3.03375   3.604e-13     0.4308  -0.0085   0.2536   0.887573  0.153455  0.434358
  22.93489  2.27384   1.211e-12     0.3197  -0.3819  -0.0447   0.477490 -0.866183  0.147413
  21.69108  2.15042   2.321e-12     0.0045  -0.0442   0.4980   0.616548 -0.269885  0.739615
  14.50314  1.43806   5.857e-12     0.0358  -0.3396   0.3653   0.637933 -0.686691  0.348565
  25.46340  2.52458   9.719e-13    -0.4936  -0.0588   0.0542  -0.978879  0.026092  0.202769
  32.37388  3.20943   1.407e-13     0.1703   0.3515  -0.3121  -0.290124  0.956792 -0.019408
  21.73260  2.15461   1.443e-12     0.3303   0.0185  -0.3749   0.337123  0.637628 -0.692661
  27.34032  2.71068   4.498e-13     0.4433   0.1966  -0.1218   0.850384 -0.506686  0.141832
  44.36715  4.39873   3.073e-14     0.1402   0.2870  -0.3847   0.226148  0.951444 -0.208832
  44.68219  4.42949   4.617e-14    -0.3353   0.1831  -0.3225   0.014284  0.168191 -0.985651
   9.65363  0.95715   8.427e-12    -0.1729   0.0963   0.4592  -0.404522  0.821362  0.402153
  23.81057  2.36077   1.049e-12     0.3514  -0.2783   0.2214   0.129301 -0.220163  0.966856
  14.29119  1.41671   2.785e-12     0.1602  -0.2924  -0.3726  -0.084568 -0.865156 -0.494320
  27.44470  2.72128   4.936e-13    -0.0529  -0.4962   0.0308  -0.859992 -0.508390 -0.044210
  25.04985  2.48364   1.501e-12    -0.3402  -0.2935  -0.2194  -0.435021 -0.218317 -0.873553
  38.86587  3.85252   2.168e-14    -0.3760   0.1456  -0.2957  -0.841183  0.190419 -0.506114
  25.56534  2.53485   8.382e-13    -0.0434   0.3865  -0.3142  -0.570637  0.756759 -0.318887
  26.09373  2.58706   7.319e-13    -0.3116   0.3158  -0.2306  -0.560038  0.466861 -0.684396
  33.41371  3.31291   1.781e-13    -0.1980   0.3482  -0.2992  -0.969735  0.139886 -0.200116
  22.64011  2.24486   1.093e-12    -0.1430  -0.4430   0.1825  -0.841118 -0.320721 -0.435497
  44.09386  4.37201   6.363e-14    -0.2372   0.0096  -0.4400  -0.966489 -0.024779 -0.255508
  40.21810  3.98714   4.044e-14     0.2327  -0.4419  -0.0229   0.014999 -0.977197 -0.211805
  23.69243  2.34903   2.048e-12    -0.4438  -0.1337  -0.1875  -0.926394 -0.295037  0.233980
  11.08821  1.09924   5.708e-13    -0.3840  -0.1963   0.2530  -0.979278 -0.017337 -0.201775
  30.44462  3.01789   4.374e-13     0.1801   0.4146  -0.2137   0.830112  0.362517 -0.423670
  40.20015  3.98497   1.954e-14    -0.0603   0.4356  -0.2379  -0.321614  0.798075 -0.509550
  39.08155  3.87465   6.263e-14    -0.4988  -0.0145  -0.0322  -0.908668  0.283938  0.306106
  12.74983  1.26394   6.812e-12     0.4514   0.2125  -0.0322   0.883768  0.172477 -0.434979
  28.39387  2.81512   1.081e-12    -0.4783  -0.1011  -0.1047  -0.729341 -0.388352  0.563245
  18.27360  1.81141   1.845e-12    -0.4829  -0.0516   0.1191  -0.995304  0.096280  0.009970
  41.57562  4.12230   7.648e-14     0.0300   0.4970   0.0459   0.612226  0.355807  0.706102
  43.60292  4.32284   2.887e-14     0.4227  -0.0984   0.2482   0.584968  0.194515  0.787386
  22.29495  2.21054   1.233e-12     0.0245  -0.4819   0.1311  -0.892004 -0.448602  0.055547
  28.01212  2.77750   4.931e-13     0.1382  -0.4773   0.0557   0.485872 -0.646272 -0.588439
  18.65957  1.85006   3.840e-12    -0.4084   0.2437   0.1544  -0.987968  0.029867 -0.151749
  29.06622  2.88201   2.546e-13    -0.1369   0.4799  -0.0312  -0.706493  0.109447  0.699206
  37.10795  3.67909   8.797e-14     0.4619   0.1676   0.0925   0.901140 -0.431057 -0.046213
  39.37932  3.90412   9.162e-14     0.1392   0.3679   0.3087   0.915386 -0.077412  0.395065
  42.74348  4.23824   7.331e-14    -0.0763   0.4244  -0.2530  -0.649717  0.651235 -0.392124
  41.07455  4.07241   7.816e-14    -0.4217   0.2198   0.1545  -0.964493 -0.250029 -0.085082
  26.25011  2.60271   6.845e-13     0.1135   0.4867   0.0165  -0.018884  0.796815 -0.603928
  38.76271  3.84293   9.204e-14    -0.4848   0.1072   0.0592  -0.522872  0.749214 -0.406550
  17.46751  1.73179   3.519e-12    -0.3415  -0.3532  -0.0926  -0.980343 -0.044891 -0.192124
  29.45794  2.92075   4.587e-13     0.3341  -0.3537   0.1153   0.959667 -0.163526  0.228690
  13.04670  1.29356   8.970e-12     0.3861  -0.1268   0.2913   0.074413 -0.935183  0.346259
  17.82030  1.76660   1.899e-12    -0.4952   0.0163  -0.0669  -0.823591  0.566857 -0.019240
  11.62326  1.15232   6.563e-12    -0.2184  -0.3324  -0.3030  -0.532681 -0.846285 -0.007190
  41.69291  4.13418   9.956e-15    -0.0049   0.4534  -0.2106  -0.842059  0.511308  0.171759
  43.22117  4.28528   5.192e-14     0.2275  -0.4451   0.0097   0.977083 -0.023121  0.211597
  14.50089  1.43773   9.127e-12    -0.4097  -0.2351   0.1638  -0.909331  0.414520  0.035908
   7.97944  0.79109   3.068e-15     0.4058   0.2815   0.0780   0.501385  0.841450 -0.201433
  17.38299  1.72322   4.520e-12     0.3911  -0.1262   0.2848   0.991416 -0.119616  0.052783
  36.70454  3.63895   1.339e-13    -0.1501   0.0973  -0.4669   0.022684  0.173349 -0.984599
  41.89764  4.15424   1.168e-13    -0.2313   0.1600   0.4134  -0.629351  0.756552  0.177616
  17.03791  1.68913   6.093e-12    -0.4313  -0.0423   0.2493  -0.169411 -0.776225  0.607268
  21.62524  2.14395   1.487e-12    -0.0264  -0.4970  -0.0474  -0.455524 -0.788452  0.413331
  40.76212  4.04117   4.277e-14    -0.0518  -0.2328  -0.4394  -0.745903  0.001986 -0.666051
  21.95059  2.17627   1.172e-12     0.3104  -0.1142   0.3750   0.497119  0.576831  0.648181
  11.71092  1.16105   9.140e-16    -0.2203   0.0483  -0.4462  -0.064034  0.665108 -0.743997
  15.98996  1.58542   6.147e-12    -0.2522   0.1509  -0.4045  -0.785104  0.515253 -0.343694
  42.44978  4.20854   5.022e-14    -0.1946   0.2119   0.4089  -0.137023  0.906917  0.398405
  18.98801  1.88228   1.726e-12    -0.1729   0.0449  -0.4670  -0.547773 -0.032989 -0.835976
  41.00013  4.06520   1.136e-13    -0.2690  -0.3836   0.1747  -0.712089  0.552750  0.432893
   8.09915  0.80304   7.344e-14     0.2766   0.2532   0.3307   0.946236  0.021902  0.322735
   9.10829  0.90312   3.117e-12     0.1504   0.3867   0.2790   0.060702  0.884385  0.462795
  20.40920  2.02344   3.873e-12    -0.2813   0.3661  -0.1920   0.414289  0.877971 -0.239856
  29.41476  2.91661   2.264e-13    -0.1292   0.4798   0.0558  -0.992987 -0.060853  0.101355
  22.37567  2.21846   1.011e-12    -0.2697   0.1383   0.3976  -0.987120 -0.155704  0.036745
  13.98553  1.38662   7.311e-12     0.3362   0.3380  -0.1507   0.721088  0.169783 -0.671719
  25.04643  2.48332   9.757e-13    -0.1414  -0.4174  -0.2362  -0.401802 -0.646892 -0.648140
  26.76700  2.65326   6.751e-13     0.2462   0.3951   0.1824   0.770488  0.598847  0.218473
  18.62343  1.84661   2.273e-12     0.0775   0.4219   0.2569  -0.334146  0.564279  0.754941
  15.55513  1.54225   2.558e-12    -0.2504   0.3954   0.1760  -0.923871 -0.217771  0.314703
  29.02382  2.87772   4.141e-13    -0.3094  -0.3212   0.2261  -0.993185  0.041470 -0.108922
  33.35551  3.30658   2.190e-13     0.3827   0.0227   0.3209   0.993163 -0.056176  0.102334
